,Unnamed: 0,TimeStamp,GameType,BigBlind,Table,Date,PlayerCount,TotalPot,Dealer,Board,Ante,1on1
195,196,3036607842,HoldemNoLimit,1,POLLY DR,"2009-07-0618:00:40(ET)
",2,1.5,6,,False,True
196,197,3036608174,HoldemNoLimit,1,POLLY DR,"2009-07-0618:00:44(ET)
",2,52.0,4,"['9c', 'Qh', 'Qc']",False,True
197,198,3036585252,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:00:45(ET)
",6,2.0,2,"['10s', 'Qh', '9c', '8d']",False,False
198,199,3036607940,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:01:00(ET)
",5,3.0,6,"['9h', 'Ks', 'Kc', '2h', '8h']",False,False
199,200,3036609342,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:01:01(ET)
",9,2.5,1,"['8d', '5s', 'Kh']",False,False
200,201,3036586350,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:01:03(ET)
",6,11.0,3,"['Kd', '8h', '5c', '9h', 'Kc']",False,False
201,202,3036602288,HoldemNoLimit,1,MARION AVE,"2009-07-0618:01:04(ET)
",8,1.5,7,,False,False
202,203,3036609670,HoldemNoLimit,1,POLLY DR,"2009-07-0618:01:07(ET)
",2,1.5,6,,False,True
203,204,3036586594,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:01:07(ET)
",6,24.5,3,"['4h', '10d', '3d']",False,False
204,205,3036609988,HoldemNoLimit,1,POLLY DR,"2009-07-0618:01:12(ET)
",2,2.0,4,"['4c', '5s', '10c', '10']",False,True
205,206,3036603586,HoldemNoLimit,1,MARION AVE,"2009-07-0618:01:24(ET)
",8,2.0,8,,False,False
206,207,3036588064,HoldemNoLimit,1,GERMANY HWY,"2009-07-0618:01:31(ET)
",9,18.0,7,"['7d', 'Qh', 'Ah', '9d', '9h']",False,False
207,208,3036588128,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:01:34(ET)
",6,2.5,3,,False,False
208,209,3036611742,HoldemNoLimit,1,POLLY DR,"2009-07-0618:01:38(ET)
",2,1.5,6,,False,True
209,210,3036612062,HoldemNoLimit,1,POLLY DR,"2009-07-0618:01:44(ET)
",2,4.0,4,,False,True
210,211,3036612182,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:01:45(ET)
",9,2.5,2,,False,False
211,212,3036604852,HoldemNoLimit,1,PEARL DR,"2009-07-0618:01:46(ET)
",8,16.0,2,"['10d', '9d', '3c', 'Jh']",False,False
212,213,3036588844,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:01:47(ET)
",6,93.0,4,"['2s', '5c', 'Kc', '4s', '2h']",False,False
213,214,3036604950,HoldemNoLimit,1,MARION AVE,"2009-07-0618:01:48(ET)
",8,13.5,9,"['Ac', '6d', '4h']",False,False
214,215,3036589632,HoldemNoLimit,1,SANFORD ST,"2009-07-0618:01:50(ET)
",9,2.0,9,,False,False
215,216,3036589690,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:01:51(ET)
",5,2.5,5,,False,False
216,217,3036611692,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:01:54(ET)
",5,2.5,1,"['Kh', '4s', 'Qh', '4d']",False,False
217,218,3036589238,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:01:55(ET)
",6,2.5,4,,False,False
218,219,3036612700,HoldemNoLimit,1,POLLY DR,"2009-07-0618:01:55(ET)
",2,1.5,6,,False,True
219,220,3036613052,HoldemNoLimit,1,POLLY DR,"2009-07-0618:02:00(ET)
",2,2.0,4,,False,True
220,221,3036613662,HoldemNoLimit,1,POLLY DR,"2009-07-0618:02:11(ET)
",2,1.5,6,,False,True
221,222,3036590856,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:02:11(ET)
",4,2.0,6,"['7d', '2c', '4c', '6c']",False,False
222,223,3036590906,HoldemNoLimit,1,SANFORD ST,"2009-07-0618:02:11(ET)
",9,44.6,1,"['Qd', '10c', '2d', 'Js', '6h']",False,False
223,224,3036614066,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:02:16(ET)
",9,2.5,3,"['Qh', '2s', 'Kd', '5s']",False,False
224,225,3036614076,HoldemNoLimit,1,POLLY DR,"2009-07-0618:02:17(ET)
",2,2.0,4,,False,True
225,226,3036613380,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:02:20(ET)
",5,3.0,2,"['3s', '4s', '10']",False,False
226,227,3036591220,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:02:30(ET)
",6,1.5,5,,False,False
227,228,3036614934,HoldemNoLimit,1,POLLY DR,"2009-07-0618:02:30(ET)
",2,8.0,6,"['Jh', '2s', '3c']",False,True
228,229,3036591274,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:02:33(ET)
",6,1.5,5,,False,False
229,230,3036592188,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:02:44(ET)
",6,10.5,6,"['3h', '6d', '2c']",False,False
230,231,3036615834,HoldemNoLimit,1,POLLY DR,"2009-07-0618:02:44(ET)
",2,1.5,4,,False,True
231,232,3036591962,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:02:47(ET)
",6,6.0,5,"['10c', 'Qd', '7c', '3h']",False,False
232,233,3036616216,HoldemNoLimit,1,POLLY DR,"2009-07-0618:02:49(ET)
",2,6.0,6,"['7h', 'Ah', 'Kh']",False,True
233,234,3036593672,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:02:51(ET)
",4,7.5,1,"['6h', '2s', 'Jd']",False,False
234,235,3036608272,HoldemNoLimit,1,MARION AVE,"2009-07-0618:02:51(ET)
",8,3.5,1,"['9s', '2h', '2d', '9c', '4c']",False,False
235,236,3036592320,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:02:52(ET)
",6,2.5,6,,False,False
236,237,3036593908,HoldemNoLimit,1,SANFORD ST,"2009-07-0618:02:56(ET)
",9,16.5,2,"['5d', '8c', '2h']",False,False
237,238,3036608522,HoldemNoLimit,1,PEARL DR,"2009-07-0618:02:57(ET)
",8,18.5,3,"['9s', '5d', '9c', '5s', 'Ac']",False,False
238,239,3036617332,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:03:03(ET)
",9,32.0,4,"['Jd', '10d', '6h', '6s', '7c']",False,False
239,240,3036615526,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:03:03(ET)
",5,1.5,4,,False,False
240,241,3036593246,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:03:08(ET)
",6,2.5,1,,False,False
241,242,3036617686,HoldemNoLimit,1,POLLY DR,"2009-07-0618:03:08(ET)
",2,2.0,4,,False,True
242,243,3036617964,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:03:12(ET)
",2,2.0,4,"['2s', '4d', '6d', 'Ah', 'Ac']",False,True
243,244,3036595178,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:03:13(ET)
",5,6.0,2,,False,False
244,245,3036593794,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:03:17(ET)
",6,8.5,6,"['5h', 'Jc', 'Kc']",False,False
245,246,3036593784,HoldemNoLimit,1,GERMANY HWY,"2009-07-0618:03:17(ET)
",9,1.5,8,,False,False
246,247,3036618282,HoldemNoLimit,1,POLLY DR,"2009-07-0618:03:17(ET)
",2,1.5,6,,False,True
247,248,3036616502,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:03:19(ET)
",5,3.0,5,"['Jh', 'Kd', '4s']",False,False
248,249,3036618686,HoldemNoLimit,1,POLLY DR,"2009-07-0618:03:22(ET)
",2,1.5,4,,False,True
249,250,3036618914,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:03:26(ET)
",2,2.0,6,,False,True
250,251,3036619180,HoldemNoLimit,1,POLLY DR,"2009-07-0618:03:30(ET)
",2,2.0,6,,False,True
251,252,3036594432,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:03:31(ET)
",6,8.5,2,,False,False
252,253,3036617272,HoldemNoLimit,1,SENECA DR,"2009-07-0618:03:33(ET)
",6,2.5,4,,False,False
253,254,3036596528,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:03:33(ET)
",5,6.0,3,"['Qc', '5c', '2d']",False,False
254,255,3036596510,HoldemNoLimit,1,SANFORD ST,"2009-07-0618:03:33(ET)
",9,32.0,3,"['3c', '9h', '7s', '8d', '6s']",False,False
255,256,3036594760,HoldemNoLimit,1,GERMANY HWY,"2009-07-0618:03:34(ET)
",9,3.5,9,,False,False
256,257,3036619384,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:03:34(ET)
",2,2.0,4,"['8s', 'Qs', '2h']",False,True
257,258,3036594902,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:03:36(ET)
",6,2.5,1,,False,False
258,259,3036619934,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:03:39(ET)
",9,7.5,5,"['Ad', 'Kd', '9s']",False,False
259,260,3036619892,HoldemNoLimit,1,POLLY DR,"2009-07-0618:03:39(ET)
",2,4.0,4,,False,True
260,261,3036620094,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:03:42(ET)
",2,1.5,6,,False,True
261,262,3036595390,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:03:47(ET)
",6,2.5,1,,False,False
262,263,3036620462,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:03:48(ET)
",2,2.0,4,"['Jd', 'Qd', '3s', '9d', '8c']",False,True
263,264,3036620464,HoldemNoLimit,1,POLLY DR,"2009-07-0618:03:48(ET)
",2,18.0,6,"['6h', 'Jd', 'Ad', '7s', '5c']",False,True
264,265,3036612008,HoldemNoLimit,1,MARION AVE,"2009-07-0618:03:50(ET)
",8,7.5,2,"['9s', '7s', '7c']",False,False
265,266,3036621242,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:03:59(ET)
",2,12.0,6,"['5d', '2s', '5h']",False,True
266,267,3036596068,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:03:59(ET)
",6,1.5,2,,False,False
267,268,3036596228,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:04:02(ET)
",6,38.5,2,"['5h', '2d', '4s', 'Qh', '8c']",False,False
268,269,3036596180,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:04:03(ET)
",6,2.5,3,"['2h', '10h', 'Qs', 'Jc']",False,False
269,270,3036618852,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:04:04(ET)
",5,8.0,6,"['9d', '7c', '7h']",False,False
270,271,3036622058,HoldemNoLimit,1,POLLY DR,"2009-07-0618:04:08(ET)
",2,1.5,4,,False,True
271,272,3036622240,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:04:11(ET)
",2,1.5,4,,False,True
272,273,3036599082,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:04:14(ET)
",5,8.5,5,"['2s', '9d', 'Kd']",False,False
273,274,3036596954,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:04:15(ET)
",6,2.0,3,,False,False
274,275,3036619580,HoldemNoLimit,1,SENECA DR,"2009-07-0618:04:15(ET)
",6,4.0,5,,False,False
275,276,3036622458,HoldemNoLimit,1,POLLY DR,"2009-07-0618:04:15(ET)
",2,14.0,6,"['8c', '7c', '9s', '2h']",False,True
276,277,3036613608,HoldemNoLimit,1,PEARL DR,"2009-07-0618:04:16(ET)
",8,5.0,4,"['5h', 'Qc', '6s']",False,False
277,278,3036622688,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:04:18(ET)
",2,22.0,6,"['7c', '5h', '8h', 'Ks', '10']",False,True
278,279,3036622972,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:04:21(ET)
",9,1.5,6,,False,False
279,280,3036597288,HoldemNoLimit,1,GERMANY HWY,"2009-07-0618:04:22(ET)
",9,2.0,1,,False,False
280,281,3036599766,HoldemNoLimit,1,SANFORD ST,"2009-07-0618:04:24(ET)
",8,10.5,4,"['Ac', '8h', '10c', 'Kh']",False,False
281,282,3036623674,HoldemNoLimit,1,POLLY DR,"2009-07-0618:04:32(ET)
",2,4.0,4,"['Ad', '9h', 'Qs', '6h']",False,True
282,283,3036598084,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:04:35(ET)
",6,1.5,4,,False,False
283,284,3036615224,HoldemNoLimit,1,MARION AVE,"2009-07-0618:04:40(ET)
",9,8.5,3,"['Ah', '4d', 'Ac', 'Kh']",False,False
284,285,3036624164,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:04:40(ET)
",2,2.0,4,"['Jh', '3d', 'Qs']",False,True
285,286,3036624596,HoldemNoLimit,1,POLLY DR,"2009-07-0618:04:45(ET)
",2,1.5,6,,False,True
286,287,3036601002,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:04:45(ET)
",5,38.5,6,"['6c', '2s', '9d', '3s', '8h']",False,False
287,288,3036598606,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:04:46(ET)
",6,2.5,4,,False,False
288,289,3036624702,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:04:46(ET)
",9,2.5,7,,False,False
289,290,3036598716,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:04:47(ET)
",6,2.5,5,,False,False
290,291,3036598724,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:04:48(ET)
",6,7.5,3,"['10c', '6c', '2c']",False,False
291,292,3036621300,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:04:48(ET)
",5,1.5,1,,False,False
292,293,3036624958,HoldemNoLimit,1,POLLY DR,"2009-07-0618:04:49(ET)
",2,30.0,4,"['2d', '4d', 'Qd', '5d', '2h']",False,True
293,294,3036625154,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:04:52(ET)
",2,30.0,6,"['4c', 'Ks', 'Kh', '7c', '2c']",False,True
294,295,3036599416,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:05:00(ET)
",6,14.0,5,"['8h', '6h', '10s', '2c']",False,False
295,296,3036622140,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:05:03(ET)
",5,109.1,2,"['9c', '4s', '7c', '6h', '3d']",False,False
296,297,3036599710,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:05:04(ET)
",6,2.5,6,,False,False
297,298,3036599754,HoldemNoLimit,1,GERMANY HWY,"2009-07-0618:05:07(ET)
",9,59.48,2,"['8d', '3d', '4c', 'Qc']",False,False
298,299,3036602644,HoldemNoLimit,1,SANFORD ST,"2009-07-0618:05:07(ET)
",8,4.0,5,"['3c', '8d', 'Ad', '4c']",False,False
299,300,3036626388,HoldemNoLimit,1,POLLY DR,"2009-07-0618:05:09(ET)
",2,1.5,6,,False,True
300,301,3036626710,HoldemNoLimit,1,POLLY DR,"2009-07-0618:05:15(ET)
",2,4.0,4,"['Qd', '7d', 'Kc']",False,True
301,302,3036623090,HoldemNoLimit,1,SENECA DR,"2009-07-0618:05:16(ET)
",6,4.5,6,,False,False
302,303,3036600706,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:05:21(ET)
",6,2.5,1,,False,False
303,304,3036627180,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:05:22(ET)
",2,2.0,4,"['10c', '4d', '9s']",False,True
304,305,3036627274,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:05:22(ET)
",8,10.5,8,"['7c', '5h', '8s', 'Kh']",False,False
305,306,3036618346,HoldemNoLimit,1,BRADBURN RD,"2009-07-0618:05:24(ET)
",6,8.0,2,"['8h', 'Qc', 'Qd']",False,False
306,307,3036618372,HoldemNoLimit,1,MARION AVE,"2009-07-0618:05:24(ET)
",9,2.5,4,,False,False
307,308,3036600818,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:05:25(ET)
",6,18.0,4,"['2d', '5s', 'Ac', 'As', '9c']",False,False
308,309,3036627546,HoldemNoLimit,1,POLLY DR,"2009-07-0618:05:25(ET)
",2,2.0,6,,False,True
309,310,3036618446,HoldemNoLimit,1,PEARL DR,"2009-07-0618:05:26(ET)
",8,3.0,6,"['6h', '8s', '7s', 'Qs']",False,False
310,311,3036604274,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:05:31(ET)
",5,7.5,1,"['Kh', 'Jd', '6d', '6c']",False,False
311,312,3036628034,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:05:32(ET)
",2,2.0,6,,False,True
312,313,3036628078,HoldemNoLimit,1,POLLY DR,"2009-07-0618:05:33(ET)
",2,2.0,4,,False,True
313,314,3036628410,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:05:38(ET)
",2,4.0,4,"['Jd', 'Jc', '3h', '8d', '10']",False,True
314,315,3036628480,HoldemNoLimit,1,POLLY DR,"2009-07-0618:05:39(ET)
",2,2.0,6,,False,True
315,316,3036601868,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:05:43(ET)
",6,2.5,6,,False,False
316,317,3036619986,HoldemNoLimit,1,MARION AVE,"2009-07-0618:05:45(ET)
",9,1.5,5,,False,False
317,318,3036602132,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:05:46(ET)
",5,2.5,2,,False,False
318,319,3036624770,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:05:47(ET)
",6,11.5,4,"['10s', 'Qc', '4c', '4d', 'Jh']",False,False
319,320,3036629114,HoldemNoLimit,1,POLLY DR,"2009-07-0618:05:47(ET)
",2,4.0,4,,False,True
320,321,3036606226,HoldemNoLimit,1,SANFORD ST,"2009-07-0618:05:52(ET)
",8,28.0,7,"['Qh', '7s', '8c', '9d']",False,False
321,322,3036620568,HoldemNoLimit,1,PEARL DR,"2009-07-0618:05:53(ET)
",8,9.5,7,"['6d', '7h', 'Ad', 'Kd', '5s']",False,False
322,323,3036629650,HoldemNoLimit,1,POLLY DR,"2009-07-0618:05:54(ET)
",2,2.0,6,,False,True
323,324,3036620702,HoldemNoLimit,1,BRADBURN RD,"2009-07-0618:05:55(ET)
",6,12.5,3,"['Ac', 'Ah', 'Js']",False,False
324,325,3036629880,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:05:58(ET)
",2,34.0,6,"['5c', '10d', '5d', 'Ah', '3s']",False,True
325,326,3036625854,HoldemNoLimit,1,SENECA DR,"2009-07-0618:05:59(ET)
",6,1.5,1,,False,False
326,327,3036630088,HoldemNoLimit,1,POLLY DR,"2009-07-0618:06:02(ET)
",2,1.5,4,,False,True
327,328,3036630476,HoldemNoLimit,1,POLLY DR,"2009-07-0618:06:07(ET)
",2,1.5,6,,False,True
328,329,3036603020,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:06:07(ET)
",6,2.5,1,,False,False
329,330,3036607156,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:06:07(ET)
",5,2.5,2,,False,False
330,331,3036630966,HoldemNoLimit,1,POLLY DR,"2009-07-0618:06:13(ET)
",2,4.0,4,"['3c', '10s', 'As']",False,True
331,332,3036603636,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:06:16(ET)
",6,2.0,5,"['Ks', '9c', '6c', 'Js', 'Jd']",False,False
332,333,3036627226,HoldemNoLimit,1,SENECA DR,"2009-07-0618:06:18(ET)
",6,8.5,2,"['5s', '4s', '5d', 'Qd', 'Jc']",False,False
333,334,3036622358,HoldemNoLimit,1,BRADBURN RD,"2009-07-0618:06:19(ET)
",6,8.5,4,"['8d', '9h', 'Qs', '5s', '10']",False,False
334,335,3036627548,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:06:22(ET)
",5,10.5,5,"['Qs', '6s', '3h']",False,False
335,336,3036631742,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:06:24(ET)
",2,2.0,4,"['4c', 'Qs', '2c']",False,True
336,337,3036631922,HoldemNoLimit,1,POLLY DR,"2009-07-0618:06:26(ET)
",2,42.0,6,"['10d', 'Ac', '3c', '3d', '8s']",False,True
337,338,3036604212,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:06:26(ET)
",6,31.0,2,"['Jc', '3h', '2d', 'Kh', 'Qc']",False,False
338,339,3036604614,HoldemNoLimit,1,GERMANY HWY,"2009-07-0618:06:31(ET)
",9,9.0,3,"['8d', 'Qh', 'Js']",False,False
339,340,3036623030,HoldemNoLimit,1,MARION AVE,"2009-07-0618:06:31(ET)
",8,20.0,6,"['5s', '2c', '3d', 'Kc']",False,False
340,341,3036632386,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:06:35(ET)
",2,1.5,6,,False,True
341,342,3036632744,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:06:40(ET)
",2,2.0,4,"['5d', '3c', '6d', '8d', '2s']",False,True
342,343,3036632804,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0618:06:40(ET)
",9,3.5,1,"['Jd', '7d', '9c']",False,False
343,344,3036628768,HoldemNoLimit,1,LYNN AVE,"2009-07-0618:06:43(ET)
",5,35.5,3,"['4d', 'Ah', 'Kh']",False,False
344,345,3036605332,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:06:47(ET)
",5,1.5,6,,False,False
345,346,3036629116,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:06:50(ET)
",5,2.5,6,,False,False
346,347,3036605630,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:06:51(ET)
",6,7.5,4,"['6h', 'Qc', '4d', '2h']",False,False
347,348,3036633574,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:06:53(ET)
",2,10.0,6,"['4d', '6s', '9s', 'Ac', '2s']",False,True
348,349,3036633762,HoldemNoLimit,1,POLLY DR,"2009-07-0618:06:54(ET)
",2,2.0,4,,False,True
349,350,3036625034,HoldemNoLimit,1,BRADBURN RD,"2009-07-0618:06:59(ET)
",5,2.5,5,,False,False
350,351,3036634190,HoldemNoLimit,1,POLLY DR,"2009-07-0618:07:00(ET)
",2,1.5,6,,False,True
351,352,3036634576,HoldemNoLimit,1,POLLY DR,"2009-07-0618:07:06(ET)
",2,1.5,4,,False,True
352,353,3036625518,HoldemNoLimit,1,PEARL DR,"2009-07-0618:07:06(ET)
",8,7.0,8,"['Qs', '3h', '5c', '4d', 'Qc']",False,False
353,354,3036634912,HoldemNoLimit,1,POLLY DR,"2009-07-0618:07:10(ET)
",2,6.0,6,"['6d', 'Ah', '8d']",False,True
354,355,3036630090,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:07:10(ET)
",6,2.5,1,,False,False
355,356,3036634984,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:07:11(ET)
",2,2.0,4,"['4d', '2c', '3h']",False,True
356,357,3036630616,HoldemNoLimit,1,SENECA DR,"2009-07-0618:07:16(ET)
",6,10.5,3,,False,False
357,358,3036626510,HoldemNoLimit,1,BRADBURN RD,"2009-07-0618:07:20(ET)
",5,2.5,6,"['10s', 'Ah', '6s']",False,False
358,359,3036635726,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:07:23(ET)
",2,1.5,6,,False,True
359,360,3036635728,HoldemNoLimit,1,POLLY DR,"2009-07-0618:07:23(ET)
",2,2.0,4,,False,True
360,361,3036607316,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:07:25(ET)
",4,42.0,1,"['5d', '9d', 'Qd', '5s', 'Jd']",False,False
361,362,3036631232,HoldemNoLimit,1,LYNN AVE,"2009-07-0618:07:27(ET)
",6,7.5,4,"['4h', 'Kc', '2d', '6s', 'Qd']",False,False
362,363,3036636180,HoldemNoLimit,1,POLLY DR,"2009-07-0618:07:28(ET)
",2,1.5,6,,False,True
363,364,3036627282,HoldemNoLimit,1,MARION AVE,"2009-07-0618:07:31(ET)
",9,14.5,8,"['8c', '5c', 'Qh']",False,False
364,365,3036631800,HoldemNoLimit,1,MEXICO HWY,"2009-07-0618:07:35(ET)
",6,18.0,2,"['4s', 'Ac', '2d', 'Kh']",False,False
365,366,3036636612,HoldemNoLimit,1,POLLY DR,"2009-07-0618:07:35(ET)
",2,36.0,4,"['Kc', '5s', 'Ac', 'Jc']",False,True
366,367,3036608066,HoldemNoLimit,1,GRAM DR,"2009-07-0618:07:38(ET)
",9,19.5,8,"['10s', '9s', '4d', '6c']",False,False
367,368,3036608390,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:07:42(ET)
",5,1.5,3,,False,False
368,369,3036608592,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:07:50(ET)
",5,2.5,5,,False,False
369,370,3036632688,HoldemNoLimit,1,SENECA DR,"2009-07-0618:07:50(ET)
",6,2.5,4,,False,False
370,371,3036628842,HoldemNoLimit,1,BRADBURN RD,"2009-07-0618:07:51(ET)
",5,18.0,1,"['Kc', '5s', 'Ac', '6d']",False,False
371,372,3036608680,HoldemNoLimit,1,GERMANY HWY,"2009-07-0618:07:51(ET)
",9,12.0,4,"['5h', '10s', '7c']",False,False
372,373,3036637844,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:07:52(ET)
",2,2.0,4,"['As', '7c', 'Qh', '5d', '2h']",False,True
373,374,3036609142,HoldemNoLimit,1,RAKOF AVE,"2009-07-0618:07:53(ET)
",4,2.0,5,"['Ac', '7s', '4h', '2d', '9c']",False,False
374,375,3036638090,HoldemNoLimit,1,POLLY DR,"2009-07-0618:07:55(ET)
",2,6.0,6,"['Kd', 'Jd', '9h']",False,True
375,376,3036629324,HoldemNoLimit,1,PEARL DR,"2009-07-0618:07:58(ET)
",8,1.5,9,,False,False
376,377,3036609196,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0618:07:59(ET)
",6,18.5,3,"['5c', 'Ac', '3d', 'Ks']",False,False
377,378,3036609938,HoldemNoLimit,1,SANFORD ST,"2009-07-0618:08:05(ET)
",7,4.0,8,"['Jd', 'Qd', 'Qh']",False,False
378,379,3036633496,HoldemNoLimit,1,LYNN AVE,"2009-07-0618:08:06(ET)
",5,2.5,5,,False,False
379,380,3036639046,HoldemNoLimit,1,POLLY DR,"2009-07-0618:08:09(ET)
",2,4.0,4,,False,True
380,381,3036639246,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:08:11(ET)
",2,2.0,6,,False,True
381,382,3036609720,HoldemNoLimit,1,BOEING AVE,"2009-07-0618:08:12(ET)
",5,2.5,6,,False,False
382,383,3036634194,HoldemNoLimit,1,LYNN AVE,"2009-07-0618:08:16(ET)
",6,2.5,6,,False,False
383,384,3036610052,HoldemNoLimit,1,KALAMAZOO,"2009-07-0618:08:16(ET)
",4,16.5,2,"['9c', '3d', '5c', '2s', '8h']",False,False
384,385,3036639630,HoldemNoLimit,1,POLLY DR,"2009-07-0618:08:17(ET)
",2,2.0,6,,False,True
385,386,3036639704,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:08:18(ET)
",2,2.0,4,"['10d', 'Qs', '2c']",False,True
386,387,3036640112,HoldemNoLimit,1,POLLY DR,"2009-07-0618:08:23(ET)
",2,2.0,4,,False,True
387,388,3036631202,HoldemNoLimit,1,PEARL DR,"2009-07-0618:08:24(ET)
",8,27.0,1,"['9s', '3s', '2s', '6c', 'Ad']",False,False
388,389,3036640432,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0618:08:27(ET)
",2,12.0,6,"['7d', '10h', '5h']",False,True
389,390,3036640496,HoldemNoLimit,1,POLLY DR,"2009-07-0618:08:28(ET)
",2,2.0,6,,False,True
390,391,3036631542,HoldemNoLimit,1,MARION AVE,"2009-07-0618:08:29(ET)
",8,41.0,9,"['6s', '2h', '9s', 'Qd']",False,False
391,392,3036631572,HoldemNoLimit,1,BRADBURN RD,"2009-07-0618:08:29(ET)
",5,10.0,2,"['Ad', '10s', 'Js', 'Qs', '2d']",False,False
